No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah
76, 0804001,SMA NEGERI 1 SAWAHLUNTO,10303691,N,124,73.02,52.65,58.87,63.04,61.07,59.01,-,08,04,001
77, 0804002,SMA NEGERI 2 SAWAHLUNTO,10303692,N,97,69.32,53.69,63.02,68.02,55.62,56.7,-,08,04,002
78, 0804003,SMA NEGERI 3 SAWAHLUNTO,69815459,N,10,60.8,37.2,28.25,60.75,29.5,51,-,08,04,003
79, 0804102,SMA SDI SILUNGKANG,10303690,S,20,67.1,46.1,34.25,34.13,46,50.13,-,08,04,102
80, 0804201,MA NEGERI BERINGIN,10303694,N,18,66.22,37.67,33.33,36.25,38.47,48.06,-,08,04,201
81, 0805001,SMA NEGERI 1 SOLOK,10303781,N,256,72.88,52.78,59.16,60.69,67.9,60.05,-,08,05,001
82, 0805002,SMA NEGERI 2 SOLOK,10303780,N,176,67.48,51.86,53.64,70.14,63.2,50.75,-,08,05,002
83, 0805003,SMA NEGERI 3 SOLOK,10303779,N,186,65.23,49.47,46.65,56.52,52.3,53.67,-,08,05,003
84, 0805004,SMA NEGERI 4 SOLOK,10303766,N,85,57.58,42.78,38.59,59.53,40.97,47.59,-,08,05,004
85, 0805102,SMA ISLAM AL-MUMTAZ,69876148,S,20,63.9,40.7,29,26.88,32,41.25,-,08,05,102
86, 0805201,MA NEGERI SOLOK,10311411,N,56,67.64,40.46,32.14,33.93,45.04,42.1,-,08,05,201
87, 0806001,SMA NEGERI 1 PAYAKUMBUH,10303904,N,244,74.25,59.78,62.31,67.67,68.11,63.01,-,08,06,001
88, 0806002,SMA NEGERI 2 PAYAKUMBUH,10303905,N,258,76.37,64.81,63.23,71.68,70.38,65.71,-,08,06,002
89, 0806003,SMA NEGERI 3 PAYAKUMBUH,10303906,N,146,73.18,53.49,59.32,68.73,70.46,60.05,-,08,06,003
90, 0806004,SMA NEGERI 4 PAYAKUMBUH,10310597,N,94,69.62,47.34,53.64,61.12,52.02,53.46,-,08,06,004
91, 0806005,SMA NEGERI 5 PAYAKUMBUH,60724950,N,35,64.06,46.23,42.14,58.36,59.43,58.36,-,08,06,005
92, 0806101,SMA PGRI PAYAKUMBUH,10303886,S,14,58.14,56.29,48.04,63.21,64.82,57.68,-,08,06,101
93, 0806103,SMA RAUDHATUL JANNAH,10308340,S,38,74.95,50.89,54.14,53.75,62.11,54.34,-,08,06,103
94, 0806104,SMA  MUCHTAR ISLAMIC SCHOOL,60724954,S,17,64,46.59,51.91,71.47,40,47.65,-,08,06,104
95, 0806105,SMA-IT INSAN CENDEKIA PAYAKUMBUH,69831956,S,23,65.57,56.43,54.13,58.15,64.46,56.41,-,08,06,105
96, 0806201,MA NEGERI 1 PAYAKUMBUH,10303991,N,33,70.48,42.3,46.74,41.74,56.67,53.71,-,08,06,201
97, 0806202,MA NEGERI 2 PAYAKUMBUH,10303905,N,83,72.99,46.41,42.17,43.28,49.58,50.36,-,08,06,202
98, 0806203,MA NEGERI 3 PAYAKUMBUH,10303906,N,7,69.43,38.29,31.43,27.14,39.29,40.71,-,08,06,203
99, 0807001,SMA NEGERI 1 PARIAMAN,10307309,N,171,74.41,61.52,67.12,72.3,77.13,66.8,-,08,07,001
100, 0807002,SMA NEGERI 2 PARIAMAN,10307310,N,145,63.79,54.07,61.88,70.66,71.24,58.78,-,08,07,002
101, 0807003,SMA NEGERI 3 PARIAMAN,10307311,N,85,66.24,46.68,41.18,53.79,51.29,48.74,-,08,07,003
102, 0807004,SMA NEGERI 4 PARIAMAN,10307312,N,132,62.62,49.03,47.46,56.25,69.55,55.59,-,08,07,004
103, 0807005,SMA NEGERI 5 PARIAMAN,10308546,N,67,59.67,36.72,40.63,54.74,33.02,43.36,-,08,07,005
104, 0807006,SMA N 6 PARIAMAN,10311405,N,69,57.1,49.25,45.11,57.17,48.62,43.91,-,08,07,006
105, 0807101,SMA MANUNGGAL BAKTI PARIAMAN,10307418,S,36,41.44,51.44,50.56,60.63,71.39,55.63,-,08,07,101
106, 0807201,MA NEGERI PADUSUNAN,10303990,N,44,65.36,51.09,41.31,52.95,56.65,46.76,-,08,07,201
107, 0808001,SMA NEGERI 1 LUBUK BASUNG,10300292,N,104,69.69,49.79,48.41,57.14,63.56,53.56,-,08,08,001
108, 0808002,SMA NEGERI 2 LUBUK BASUNG,10300294,N,160,69.93,56.61,55.27,62.09,66.38,56.94,-,08,08,002
109, 0808003,SMA NEGERI 3 LUBUK BASUNG,10300290,N,53,65.25,51.89,51.65,69.06,76.46,60.24,-,08,08,003
110, 0808004,SMA NEGERI 1 TILATANG KAMANG,10300269,N,92,76.78,46.33,54.97,52.8,63.56,60.03,-,08,08,004
111, 0808005,SMA NEGERI 1 KAMANG MAGEK,10300300,N,43,73.44,46.51,59.59,62.91,61.22,60.47,-,08,08,005
112, 0808006,SMA NEGERI 1 TANJUNG RAYA,10300286,N,45,73.78,49.91,39.56,45.89,56.06,57.89,-,08,08,006
113, 0808007,SMA NEGERI 1 AMPEK  ANGKEK,10300299,N,177,73.83,52.81,64.58,64.9,63.26,57.77,-,08,08,007
114, 0808008,SMA NEGERI 1 PALUPUH,10300293,N,12,71,49.67,42.71,52.71,60.21,51.88,-,08,08,008
115, 0808009,SMA NEGERI 1 TANJUNG MUTIARA,10300287,N,81,64.3,45.83,47.01,54.75,38.77,51.02,-,08,08,009
116, 0808010,SMA NEGERI 1 MATUR,10300301,N,60,69.87,54.73,50.21,62.42,63.17,60.5,-,08,08,010
117, 0808011,SMA NEGERI 1 IV KOTO,10300298,N,59,65.22,51.59,38.52,53.69,44.79,53.26,-,08,08,011
118, 0808012,SMA NEGERI 1 BASO,10300297,N,75,72.64,44.77,50.37,57.53,55.33,52.3,-,08,08,012
119, 0808013,SMA NEGERI 1 PALEMBAYAN,10300302,N,14,71.71,41.14,38.04,45.18,45.36,53.75,-,08,08,013
120, 0808014,SMA NEGERI 1 SUNGAI PUA,10300304,N,39,72.77,47.64,53.53,54.74,55.51,57.76,-,08,08,014
121, 0808015,SMA NEGERI 1 CANDUNG,10304886,N,21,68.76,46.57,32.98,33.57,37.74,43.81,-,08,08,015
122, 0808016,SMA NEGERI 2 TILATANG KAMANG,10300271,N,13,70.31,45.85,42.88,50.96,45.58,49.81,-,08,08,016
123, 0808017,SMA NEGERI 2 I V KOTO,10300270,N,13,73.08,43.08,56.73,67.5,61.92,59.04,-,08,08,017
124, 0808018,SMA NEGERI 1 AMPEK NAGARI,10300295,N,51,64.71,53.92,41.96,59.61,61.52,53.68,-,08,08,018
125, 0808019,SMA NEGERI 1 BANUHAMPU,10300296,N,80,73.33,52,49.88,53.81,55,52.34,-,08,08,019
126, 0808020,SMA NEGERI  AGAM CENDEKIA,10304887,N,71,79.21,60.54,77.5,78.77,83.31,70.81,-,08,08,020
127, 0808101,SMA SWASTA BANUHAMPU,10300289,S,1,80,50,57.5,72.5,60,70,-,08,08,101
128, 0808201,MA NEGERI KOTO KECIL,10300523,N,15,65.73,39.2,31,67.83,34.83,47.67,-,08,08,201
129, 0808202,MA NEGERI MANINJAU,10263717,N,13,61.38,49.54,43.27,40.77,43.08,44.62,-,08,08,202
130, 0808203,MA NEGERI BATU MANDI TILATANG KAMANG,10300503,N,13,69.54,40.31,40.19,33.65,45.77,53.08,-,08,08,203
131, 0808204,MA NEGERI PULAI,10263711,N,12,70.67,49.67,32.92,36.04,42.92,46.46,-,08,08,204
132, 0808205,MA NEGERI KUBANG PUTIH,10263644,N,14,65.71,44.29,38.04,40.18,41.43,45.89,-,08,08,205
133, 0808303,MA SWASTA PP MODERN DINIYAH PASIR,10263697,S,12,72.33,47.33,47.29,36.25,46.46,53.96,-,08,08,303
134, 0808307,MA SWASTA MTI CANDUNG,10263704,S,27,66.89,40.89,38.61,41.3,46.02,44.17,-,08,08,307
135, 0808311,MA SWASTA KOTO LAWEH,10300538,S,8,76.5,47.75,39.06,39.06,60.31,55.94,-,08,08,311
136, 0808319,MA SWASTA THAWALIB PARABEK BUKITTINGGI,10300539,S,24,73.75,54.5,55.63,55.31,63.65,58.33,-,08,08,319
137, 0809001,SMA NEGERI 1 LUBUK SIKAPING,10300830,N,207,74.55,56.28,59.36,63.83,66.74,61.45,-,08,09,001
138, 0809002,SMA NEGERI 1 RAO,10300828,N,184,67,51.91,53.21,61.05,40.83,57.04,-,08,09,002
139, 0809003,SMA NEGERI 1 BONJOL,10300832,N,97,71.28,52.66,57.73,56.42,57.78,59.28,-,08,09,003
140, 0809004,SMA NEGERI 1 PANTI,10300829,N,138,61.7,49.88,45.76,60.82,40.36,54.08,-,08,09,004
141, 0809005,SMA NEGERI 1 DUA KOTO,10300831,N,143,62.43,43.94,41.52,55.24,30.24,53.02,-,08,09,005
142, 0809006,SMA NEGERI 1 TIGO NAGARI,10300827,N,68,60.41,43.03,51.62,72.02,47.13,55.07,-,08,09,006
143, 0809007,SMA NEGERI 1 PADANG GELUGUR,10304194,N,72,63.81,53.22,52.4,59.93,39.58,61.77,-,08,09,007
144, 0809008,SMAN 2 LUBUK SIKAPING,10310590,N,51,62.08,53.37,51.76,76.42,33.68,60.25,-,08,09,008
145, 0809011,SMA NEGERI 1 RAO UTARA,69774643,N,35,63.31,36.8,43.29,29.43,32.36,45.36,-,08,09,011
146, 0809201,MA NEGERI LUBUK SIKAPING,10304008,N,54,66.48,45.15,41.71,65.88,45.83,53.33,-,08,09,201
147, 0809202,MA NEGERI RAO SELATAN,10311419,N,19,59.05,43.05,33.68,61.58,36.71,51.84,-,08,09,202
148, 0810001,SMA NEGERI 1 KEC. LAREH SAGO HALABAN,10301184,N,127,67.95,53.46,56.18,67.22,56.24,55.06,-,08,10,001
149, 0810002,SMA NEGERI 1 KEC. HARAU,10301186,N,104,69.42,52.02,55.38,66.95,67.43,55.58,-,08,10,002
150, 0810003,SMA NEGERI 1 KEC. GUGUAK,10301187,N,154,72.05,50.12,51.22,65.08,63.05,60.21,-,08,10,003
151, 0810004,SMA NEGERI 1 KEC. SITUJUAH LIMO NAGARI,10301182,N,59,68.98,41.86,47.84,51.95,40.97,48.73,-,08,10,004
152, 0810005,SMA NEGERI 1 KEC. PANGKALAN KOTO BARU,10301183,N,52,66,39.85,41.11,53.7,41.63,57.31,-,08,10,005
153, 0810006,SMA NEGERI 1 KEC. SULIKI,10301181,N,195,68.85,49.31,56.87,57.36,52.15,57.86,-,08,10,006
154, 0810007,SMA NEGERI 1 KEC. AKABILURU,10301188,N,71,65.44,48.2,50.95,65.14,43.27,52.82,-,08,10,007
155, 0810008,SMA NEGERI 1 KEC. KAPUR IX,10301185,N,71,67.18,57.72,51.87,60.25,58.13,52.25,-,08,10,008
156, 0810009,SMA NEGERI 1 KEC. PAYAKUMBUH,10304429,N,104,64.77,47.31,47.91,62.84,54.11,55.84,-,08,10,009
157, 0810011,SMA NEGERI 1 KECAMATAN BUKIK BARISAN,69786302,N,18,66.22,49.11,36.67,41.53,33.06,53.06,-,08,10,011
158, 0810012,SMA NEGERI 2 HARAU,69786300,N,61,74.62,45.7,51.43,49.1,57.01,59.96,-,08,10,012
159, 0810201,MA NEGERI PADANG JAPANG,10263687,N,17,76.47,44.82,48.24,57.94,57.79,58.09,-,08,10,201
160, 0810303,MA  DARUL FUNUN EL ABBASIYAH PADANG JAPANG,10263688,S,14,68.29,40,30.89,31.79,45.54,42.86,-,08,10,303
161, 0810307,MA SWASTA AL MAKMUR TUNGKAR,10263695,S,7,71.14,42.86,33.57,32.86,41.43,52.86,-,08,10,307
162, 0811001,SMA NEGERI 1 X KOTO SINGKARAK,10301578,N,110,63.36,52.58,51.09,65.68,61.84,55.32,-,08,11,001
163, 0811002,SMA NEGERI 1 GUNUNG TALANG,10301592,N,204,74.8,58.97,63.73,68.86,69.2,62.73,-,08,11,002
164, 0811003,SMA NEGERI 1 LEMBAH GUMANTI,10301574,N,90,65.4,53.02,68.56,69.86,68.25,58.06,-,08,11,003
165, 0811004,SMA NEGERI 1 BUKIT SUNDI,10301590,N,79,65.27,48.86,55.47,58.48,67.18,57.5,-,08,11,004
166, 0811005,SMA NEGERI 1 KUBUNG,10301573,N,98,68.24,53.67,54.44,65.97,66.48,57.35,-,08,11,005
167, 0811006,SMA NEGERI 1 LEMBANG JAYA,10301575,N,41,64.34,37.27,24.21,55.43,30,49.33,-,08,11,006
168, 0811007,SMA NEGERI 1 X KOTO DIATAS,10301577,N,21,62,53.9,50,64.64,75.71,59.76,-,08,11,007
169, 0811008,SMA NEGERI 1 IX KOTO SUNGAI LASI,10301582,N,36,58.44,45.67,45.63,59.17,59.65,51.6,-,08,11,008
170, 0811009,SMA NEGERI 1 PANTAI CERMIN,10301576,N,70,67.83,49.09,44.32,67.54,49.43,52.54,-,08,11,009
171, 0811010,SMA NEGERI 2 X KOTO SINGKARAK,10301580,N,21,66.48,42.19,54.52,58.81,37.02,55.48,-,08,11,010
172, 0811011,SMA NEGERI 1 PAYUNG SEKAKI,10308150,N,39,60.1,49.03,43.14,70.13,72.44,59.62,-,08,11,011
173, 0811013,SMA NEGERI 1 DANAU KEMBAR,10301591,N,20,63.3,39.9,52.25,70.38,63.38,53.13,-,08,11,013
174, 0811014,SMA NEGERI 1 JUNJUNG SIRIH,10301581,N,95,63.45,40.27,28.95,28.89,36.74,41.74,-,08,11,014
175, 0811015,SMA NEGERI 1 HILIRAN GUMANTI,10301583,N,47,67.15,55.49,53.78,78.88,48.72,58.67,-,08,11,015
176, 0811016,SMA NEGERI 2 GUNUNG TALANG,10301579,N,56,62.29,49,45.98,66.83,64.11,55.76,-,08,11,016
177, 0811017,SMA NEGERI 2 LEMBANG JAYA,10308439,N,19,58.84,44.74,26.84,65.79,33.29,52.24,-,08,11,017
178, 0811018,SMA NEGERI 2 HILIRAN GUMANTI,10310636,N,14,63,36.57,24.11,28.39,28.21,42.86,-,08,11,018
179, 0811019,SMA NEGERI 1 TIGO LURAH,10310738,N,17,61.41,32.35,19.26,21.18,27.94,34.26,-,08,11,019
180, 0811101,SMA PP TERPADU DR. MOHAMMAD NATSIR,10301589,S,14,61,37.43,32.14,50.71,27.32,37.5,-,08,11,101
181, 0811201,MA NEGERI X KOTO SINGKARAK,10310931,N,23,65.48,44.61,59.57,58.04,64.24,54.02,-,08,11,201
182, 0811202,MA NEGERI KOTO BARU SOLOK,10310926,N,72,65.47,46.19,50.07,47.81,44.79,52.57,-,08,11,202
183, 0811203,MA NEGERI LEMBAH GUMANTI,10310927,N,14,67,38,25,31.25,31.61,42.68,-,08,11,203
184, 0811301,MA SWASTA MTI PANINGGAHAN,10310925,S,22,60.91,37.45,23.3,23.3,30.34,32.27,-,08,11,301
185, 0811303,MA SWASTA MUHAMMADIYAH SULIT AIR,10310929,S,6,59.33,40.33,27.5,30.42,28.75,50,-,08,11,303
186, 0811304,MA SWASTA NURUL MAULID,10310923,S,12,59.33,35.67,31.88,51.04,58.75,50.63,-,08,11,304
187, 0811306,MA SWASTA PSA SULIT AIR,10310930,S,18,64,36.44,27.22,25.14,40.28,39.58,-,08,11,306
188, 0811308,MAS NAGARI GANTUNG CIRI,69849516,S,6,62.33,37,23.33,41.25,37.08,43.75,-,08,11,308
189, 0812001,SMA NEGERI 1 LUBUK ALUNG,10301790,N,198,70.37,56.55,54.91,68.32,63.74,54.02,-,08,12,001
190, 0812002,SMA NEGERI 1 NAN SABARIS,10305547,N,138,64.16,51.45,53.15,68.3,66.56,59.17,-,08,12,002
191, 0812003,SMA NEGERI 1 SUNGAI LIMAU,10305565,N,114,64.56,48.02,54.25,59.96,57.81,57.28,-,08,12,003
192, 0812004,SMA NEGERI 1 2 X 11 ENAM LINGKUNG,10305549,N,108,66.35,48,49.79,62.15,51.83,57.22,-,08,12,004
193, 0812005,SMA NEGERI 1 ENAM LINGKUNG,10305561,N,127,62.19,47.87,46.32,61.95,53.19,54.39,-,08,12,005
194, 0812006,SMA NEGERI 1 SEI GERINGGING,10305564,N,134,60.81,47.16,56.57,62.93,67.89,57.07,-,08,12,006
195, 0812007,SMA NEGERI 1 V KOTO KAMPUNG DALAM,10305566,N,104,62,46,44.21,61.54,56.49,56.44,-,08,12,007
196, 0812008,SMA NEGERI 1 VII KOTO SEI SARIK,10305569,N,120,63.78,47.9,43.6,63.77,58.31,49.92,-,08,12,008
197, 0812009,SMA NEGERI 1 BATANG ANAI,10301791,N,123,62.72,52.78,54.61,67.56,70.87,62.09,-,08,12,009
198, 0812010,SMA NEGERI 2 SEI LIMAU,10305570,N,110,59.29,43.35,45.93,53.82,55.84,54.09,-,08,12,010
199, 0812011,SMA NEGERI 1 IV KOTO AUR MALINTANG,10305562,N,39,61.08,38,41.41,61.03,67.05,57.95,-,08,12,011
200, 0812012,SMA NEGERI 1 ULAKAN TAPAKIS,10305548,N,87,61.26,46.28,46.44,58.13,58.99,54.8,-,08,12,012
201, 0812013,SMA NEGERI 1 PADANG SAGO,10305563,N,86,63,40.12,47.03,53.81,62.59,45.26,-,08,12,013
202, 0812014,SMA NEGERI I V KOTO TIMUR,10305568,N,49,66.61,55.63,48.37,54.8,71.28,63.62,-,08,12,014
203, 0812015,SMA NEGERI 1 2 X 11 KAYUTANAM,10305560,N,89,63.57,50.67,45.28,53.57,43.71,55.79,-,08,12,015
204, 0812016,SMA NEGERI 2 LUBUK ALUNG,10301790,N,27,56.81,41.04,40.65,38.89,29.07,51.85,-,08,12,016
205, 0812017,SMA NEGERI 2 BATANG ANAI,69826561,N,58,57.45,51.03,44.09,63.1,63.71,58.84,-,08,12,017
206, 0812018,SMA NEGERI 2 VII KOTO SUNGAI SARIK,69822703,N,42,60.14,42.1,24.82,45.3,31.43,40.48,-,08,12,018
207, 0812019,SMA NEGERI 1 BATANG GASAN,69829357,N,20,67,41.5,48.5,57.38,40.13,61,-,08,12,019
208, 0812101,SMA YDB LUBUK ALUNG,10308151,S,20,48,48.8,40,61.5,35,51.13,-,08,12,101
209, 0812103,SMA PMT HAMKA YWII PASAR USANG,10308151,S,17,68.71,63.76,74.85,77.65,73.82,60.88,-,08,12,103
210, 0812104,SMA I N S KAYUTANAM,10308098,S,12,64.17,43.17,49.17,46.25,73.75,55.63,-,08,12,104
211, 0812201,MA NEGERI LUBUK ALUNG,10311413,N,75,63.92,54.32,53.63,67.53,70.73,59.63,-,08,12,201
212, 0812202,MA NEGERI P P G B PAINGAN,10304004,N,18,52.89,34.44,24.44,28.89,29.17,37.5,-,08,12,202
213, 0812203,MA NEGERI IV KOTO AUR MALINTANG,10311412,N,22,54.09,42.55,43.98,65.57,73.64,58.98,-,08,12,203
214, 0812301,MA SWASTA PERSADA ULAKAN,10311415,S,49,55.31,37.22,36.94,52.19,53.42,55.1,-,08,12,301
215, 0812304,MA SWASTA P P D F KAMPUNG DADOK,10311414,S,18,45.56,39.22,27.08,57.36,25.97,28.47,-,08,12,304
216, 0812306,MAS DURIAN AJUNG,69788219,S,27,46.22,31.63,31.3,41.57,24.63,40.83,-,08,12,306
217, 0813001,SMA NEGERI 1 PAINAN,10302014,N,125,61.44,54.4,48.4,53.96,55.7,52.5,-,08,13,001
218, 0813002,SMA NEGERI 2 PAINAN,10302020,N,210,68.71,57.12,62.31,70.3,67.81,59.06,-,08,13,002
219, 0813003,SMA NEGERI 1 KOTO XI TARUSAN,10308163,N,193,61.36,51.39,48.85,53.43,46.97,50.58,-,08,13,003
220, 0813004,SMA NEGERI 2 KOTO XI TARUSAN,10307604,N,100,59.8,47.02,45.88,46.98,51.83,50.4,-,08,13,004
221, 0813005,SMA NEGERI 1 BATANG KAPAS,10302021,N,151,60.86,46.72,40.73,50.3,37.45,48.66,-,08,13,005
222, 0813006,SMA NEGERI 2 BATANG KAPAS,10302018,N,85,48.33,32.94,22.76,48.97,25,31.71,-,08,13,006
223, 0813007,SMA NEGERI 1 LENGAYANG,10302010,N,153,63.93,52.39,58.5,56.67,61.99,58.64,-,08,13,007
224, 0813008,SMA NEGERI 1 RANAH  PESISIR,10302016,N,134,66.39,55.13,38.25,54.14,37.61,50.37,-,08,13,008
225, 0813009,SMA NEGERI 1 BASA AMPEK BALAI,10302022,N,105,58.88,39.49,35.26,50.5,37.05,45.98,-,08,13,009
226, 0813010,SMA NEGERI 1 BAYANG,10302009,N,118,60.05,47.49,49.15,57.25,62.86,54.92,-,08,13,010
227, 0813011,SMA NEGERI 1 PANCUNG SOAL,10302015,N,91,59.32,41.47,22.23,39.51,28.43,38.21,-,08,13,011
228, 0813012,SMA NEGERI 1 LUNANG,10302013,N,47,68.09,38.21,29.47,52.18,41.6,58.03,-,08,13,012
229, 0813013,SMA NEGERI 1 LINGGO SARI BAGANTI,10302011,N,111,62.67,46,36.17,55.43,38.76,54.03,-,08,13,013
230, 0813014,SMA NEGERI 1 SUTERA,10302017,N,138,63.83,51.61,46.74,57.5,56.03,52.48,-,08,13,014
231, 0813015,SMA NEGERI 2 BAYANG,10308089,N,131,62.53,55.79,55.44,55.21,59.37,57.81,-,08,13,015
232, 0813016,SMA NEGERI 2 LENGAYANG,10302019,N,117,57.25,40.14,30.66,44.23,28.38,39.68,-,08,13,016
233, 0813017,SMA NEGERI 1 IV NAGARI BAYANG UTARA,10302034,N,21,62.38,43.62,42.02,56.43,68.57,58.81,-,08,13,017
234, 0813018,SMA NEGERI 2 RANAH PESISIR,10308260,N,65,57.75,32.06,25.04,24.54,27.69,32.73,-,08,13,018
235, 0813019,SMA NEGERI 3 LENGAYANG,10307602,N,103,58.68,43.38,39.13,44.42,34.32,44.37,-,08,13,019
236, 0813020,SMA NEGERI 1 AIRPURA,10308265,N,61,61.28,45.61,35.16,55.25,42.3,51.35,-,08,13,020
237, 0813021,SMA NEGERI 1  SILAUT,10308231,N,24,65.33,50.75,38.65,55.63,43.23,46.46,-,08,13,021
238, 0813022,SMA NEGERI 3 PAINAN,10310795,N,49,75.8,53.31,64.59,64.18,73.27,64.23,-,08,13,022
239, 0813023,SMA NEGERI 2 SUTERA,10310901,N,60,52.8,35.57,22.54,22.46,26.42,30.54,-,08,13,023
240, 0813201,MA NEGERI SALIDO,10310907,N,93,62.71,50.99,52.58,56.51,46.05,53.98,-,08,13,201
241, 0813202,MA NEGERI KOTO BERAPAK,10310905,N,46,63.78,46,52.07,59.35,61.74,52.17,-,08,13,202
242, 0813203,MA NEGERI BALAI SELASA,10310917,N,30,63.6,54.2,29.17,39.58,32.17,44.92,-,08,13,203
243, 0813204,MA NEGERI LINGGO SARI BAGANTI,10310914,N,19,61.47,33.37,22.89,22.37,27.76,30,-,08,13,204
244, 0813301,MA SWASTA YAPEM TARUSAN,10310910,S,14,47.86,36.57,18.21,19.11,48.93,49.82,-,08,13,301
245, 0813303,MA SWASTA LAKITAN,10310911,S,20,60.9,37.3,23.63,35.88,29,38.63,-,08,13,303
246, 0813306,MA SWASTA TIMBULUN SUTRA,10310918,S,27,51.63,29.41,21.76,22.31,28.24,32.96,-,08,13,306
247, 0813308,MA SWASTA ALKASYAF,10310908,S,5,53.6,38,15,23,30.5,31.5,-,08,13,308
248, 0813309,MA SWASTA PONDOK PESANTREN IQRA BARUNG-BARUNG,10308268,S,18,57.44,30.11,29.58,27.64,25.97,36.53,-,08,13,309
249, 0814001,SMA NEGERI 1 BATUSANGKAR,10302476,N,140,75.49,53.61,61.57,62.39,64.61,60.32,-,08,14,001
250, 0814002,SMA NEGERI 2 BATUSANGKAR,10302401,N,77,68.42,46.44,43.31,65.16,37.11,51.17,-,08,14,002
251, 0814003,SMA NEGERI 1 SUNGAI TARAB,10302398,N,64,71.16,54.56,49.18,77.03,70.66,57.27,-,08,14,003
252, 0814004,SMA NEGERI 2 SUNGAI TARAB,10302403,N,20,72.8,41.9,45.38,53.88,51.75,60,-,08,14,004
253, 0814005,SMA NEGERI 1 RAMBATAN,10302382,N,77,68.83,44.99,53.12,53.6,50.81,55.52,-,08,14,005
254, 0814006,SMA NEGERI 2 RAMBATAN,10302402,N,16,69.13,41.63,33.13,32.19,52.03,47.34,-,08,14,006
255, 0814007,SMA NEGERI 1 LINTAU BUO,10302477,N,108,64.3,50.2,42.59,55.02,56.74,52.38,-,08,14,007
256, 0814008,SMA NEGERI 1 PADANG GANTING,10302492,N,41,70.29,48.49,47.32,79.45,46.1,52.62,-,08,14,008
257, 0814009,SMA NEGERI 1 BATIPUH,10302475,N,56,74,45.04,48.04,49.38,54.55,50.58,-,08,14,009
258, 0814010,SMA NEGERI 1 PARIANGAN,10302436,N,54,71.59,47.81,51.44,56.06,56.11,55,-,08,14,010
259, 0814011,SMA NEGERI 1 SALIMPAUNG,10302397,N,44,70.86,51.05,53.69,68.3,63.13,54.83,-,08,14,011
260, 0814012,SMA NEGERI 1 X KOTO,10302400,N,44,70.77,51.77,55.8,60.8,76.7,52.67,-,08,14,012
261, 0814013,SMA NEGERI 1 SUNGAYANG,10302399,N,58,68.62,50.1,41.08,52.07,48.45,52.16,-,08,14,013
262, 0814014,SMA NEGERI 2 LINTAU BUO,10302404,N,51,71.22,49.29,46.62,62.06,54.71,52.99,-,08,14,014
263, 0814015,SMA NEGERI 3 BATUSANGKAR,10307799,N,60,79.03,59.3,68.17,71.42,74.46,65.75,-,08,14,015
264, 0814102,SMA NURUL IKHLAS,10307801,S,39,61.03,50.26,50.58,60.58,57.18,45.71,-,08,14,102
265, 0814103,SMA SWASTA ALHIRA,10310619,S,9,74.22,49.33,39.44,31.39,51.39,48.89,-,08,14,103
266, 0814104,SMA  EXCELLENT NURUL IKHLAS,10310900,S,55,71.2,53.78,58.18,61.91,52.45,51.59,-,08,14,104
267, 0814201,MA NEGERI 1 BATUSANGKAR,10310951,N,38,64.74,42.26,40.46,50,33.09,42.04,-,08,14,201
268, 0814202,MA NEGERI 2 BATUSANGKAR,10310943,N,88,68,52.66,45.26,61.34,50.34,51.14,-,08,14,202
269, 0814203,MA NEGERI 3 BATUSANGKAR,10310944,N,22,62.73,47.45,47.84,61.02,39.66,49.66,-,08,14,203
270, 0814204,MA NEGERI SUMPUR,10310941,N,15,73.07,56,45.5,42,56.5,53.5,-,08,14,204
271, 0814314,MAS PLUS PADANG GANTING,60728288,S,14,64.14,34.86,29.11,29.82,32.14,38.93,-,08,14,314
272, 0815001,SMA NEGERI 1  SIJUNJUNG,10302823,N,84,74.57,52.67,51.19,61.04,57.5,53.33,-,08,15,001
273, 0815002,SMA NEGERI 2  SIJUNJUNG,10302822,N,111,65.91,47.91,46.22,65.54,66.96,51.67,-,08,15,002
274, 0815003,SMA NEGERI 3 SIJUNJUNG,10302821,N,21,70.19,56,54.29,67.26,68.45,57.74,-,08,15,003
275, 0815004,SMA NEGERI 4 SIJUNJUNG,10302806,N,20,62.3,47.2,49.88,59.75,80.13,52.25,-,08,15,004
276, 0815005,SMA NEGERI 5 SIJUNJUNG,10302805,N,44,68.86,42.18,32.56,43.98,34.94,47.84,-,08,15,005
277, 0815006,SMA NEGERI 6 SIJUNJUNG,10302804,N,21,63.71,43.81,30.48,52.26,35.6,44.17,-,08,15,006
278, 0815007,SMA NEGERI 7 SIJUNJUNG,10302788,N,70,64.69,43.43,29.39,48.04,39.46,46.61,-,08,15,007
279, 0815008,SMA NEGERI 8  SIJUNJUNG,10302787,N,16,69.75,49.88,60.16,63.75,58.44,54.06,-,08,15,008
280, 0815009,SMA NEGERI 9 SIJUNJUNG,10307989,N,62,63.42,50.9,53.19,73.67,63.47,58.15,-,08,15,009
281, 0815010,SMA NEGERI 10 SIJUNJUNG,10307884,N,22,68,37.18,30.23,52.95,34.09,44.2,-,08,15,010
282, 0815011,SMA NEGERI 11 SIJUNJUNG,10308127,N,16,71.75,38.88,30.47,39.38,49.53,46.41,-,08,15,011
