No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah
391, 06120072,SMAS TERPADU DARUL MUTTAQIN,69787070,S,75,41.17,33.28,27.33,-,-,38.6,35.1,06,12,007
392, 06120073,SMAS ULUMUL ISLAM,69768295,S,59,56.64,36.03,29.41,32.5,-,42.89,41.2,06,12,007
393, 06120074,SMA SWASTA DARUL IHSAN,69830443,S,32,46.81,48.81,35.94,-,-,38.98,42.64,06,12,007
394, 06120076,MAS DARUL FALAH,69886183,S,33,43.64,39.88,32.27,-,-,45.68,40.37,06,12,007
395, 06120077,SMAS NURUL ARAFAH,69767582,S,35,47.03,34.91,30.14,-,-,36.29,37.1,06,12,007
396, 06120078,MAS AL FALAH,69849440,S,22,46.45,35.73,30.45,-,-,36.36,37.25,06,12,007
397, 06120079,SMA SWASTA RAUDHATUL FUQARA PAYA BAKONG,69831997,S,159,53.27,36.06,28.3,32.5,34.34,38.48,38.55,06,12,007
398, 06120080,SMA ISLAM DARUL MUTA ALLIMIN,69857708,S,37,47.78,36,27.03,-,-,38.31,37.28,06,12,008
399, 06120081,MAS DARUL KIRAM,69956312,S,17,45.06,34.82,28.09,-,-,36.32,36.08,06,12,008
400, 06120082,MAS DARUL MAARIJ AL YATAMA,69894999,S,13,45.69,35.69,28.65,-,-,38.27,37.08,06,12,008
401, 06120083,SMA SWASTA USWATUN HASANAH,69901468,S,27,42.59,32.89,25.93,-,-,34.81,34.06,06,12,008
402, 06120085,SMAS SUKMA ALMUBARAKAH,69907803,S,47,43.62,32.77,27.07,-,-,34.1,34.39,06,12,008
403, 06120086,SMA SWASTA AL-FHATTANI,69939943,S,36,58.67,41.67,32.85,-,-,41.94,43.78,06,12,008
404, 06130001,SMA NEGERI 1 SIMPANG ULIM,10101872,N,122,51.36,36.56,29.57,32.25,34.62,38.6,38.66,06,13,000
405, 06130002,MAN 4 ACEH TIMUR,10113717,N,78,48.64,37.69,29.46,42.5,37.5,39.78,38.84,06,13,000
406, 06130003,SMAN 1 MADAT,10101907,N,20,45.9,37.6,27.13,-,-,39.88,37.63,06,13,000
407, 06130004,MAS MADAT,10113711,S,19,36,33.26,29.08,-,-,36.45,33.7,06,13,000
408, 06130005,MA SWASTA AR-HANAFI LUENG SA,10113710,S,18,44.56,32.89,28.89,-,-,35.56,35.48,06,13,000
409, 06130006,SMA NEGERI  1 JULOK,10101877,N,94,53.94,37.89,30.35,-,41.25,42.33,41.11,06,13,000
410, 06130007,MA KUTA BINJEI,10113709,S,30,33.67,32.73,28.33,30.63,34.03,39.17,31.81,06,13,000
411, 06130008,SMA NEGERI 1 NURUSSALAM,10110364,N,49,47.51,35.88,28.42,31.76,29.25,36.02,36.24,06,13,000
412, 06130009,SMA NEGERI I DARUL AMAN,10101875,N,88,47.45,36.59,29.46,34.29,-,37.09,37.48,06,13,000
413, 06130010,MAS IDI CUT,10113707,S,11,30.22,31.2,30,-,-,34,27.82,06,13,001
414, 06130011,SMA NEGERI  1 IDI,10101876,N,196,56.27,39.58,28.98,35.9,38.28,39.4,40.93,06,13,001
415, 06130012,MAN 1 ACEH TIMUR,10113708,N,92,49.35,37.74,28.61,-,35.63,40.09,38.85,06,13,001
416, 06130013,MADRASAH ALIYAH SWASTA DARUN NAJA,10113706,S,20,42.5,35.5,27.5,-,-,34.5,35,06,13,001
417, 06130014,SMA NEGERI 1 PEUDAWA,10110365,N,58,51.93,37.38,30.73,34.26,-,37.9,39.06,06,13,001
418, 06130015,SMA NEGERI 1 RANTO PEUREULAK,10101884,N,111,55.17,37.46,30.41,35.83,42,40.55,40.76,06,13,001
419, 06130016,MAN 3 ACEH TIMUR,10113716,N,42,43.67,36,28.51,29.25,-,38.3,35.54,06,13,001
420, 06130017,SMA NEGERI 1 PEUNARON,10110366,N,61,47.97,37.21,29.92,31.94,28.57,38.72,37.92,06,13,001
421, 06130018,SMA NEGERI 1 PEUREULAK,10101881,N,148,52.55,37.93,31.47,34.57,34.44,39.69,39.89,06,13,001
422, 06130019,SMAS PLUS NURUL ULUM,10101903,S,30,56.4,42.47,30.08,39.17,36,42.14,42.07,06,13,001
423, 06130020,MAN 2 ACEH TIMUR,10113712,N,35,45.77,33.26,28.36,20,32.5,39.55,36.54,06,13,002
424, 06130021,MAS NURUL ULUM,10113713,S,41,52.49,35.85,28.9,34.11,36.67,35.95,38.17,06,13,002
425, 06130022,MAS AL WIDYAN ALUE LHOK,10113714,S,40,45.65,40.6,28.31,33.44,-,37.42,37.8,06,13,002
426, 06130023,SMAN 1 RANTAU SELAMAT,10101904,N,93,49.59,35.31,28.44,28.86,31.05,36.19,36.65,06,13,002
427, 06130024,MAS NURUL HUDA,10113715,S,18,41.78,37,29.17,-,-,39.44,36.85,06,13,002
428, 06130025,SMA NEGERI 1 INDRA MAKMU,10110559,N,73,60.36,39.21,34.11,35,52.78,51.79,46.34,06,13,002
429, 06130026,SMA NEGERI 1 SUNGAI RAYA,10110460,N,25,59.68,37.36,31.4,29.25,35,36.43,40.49,06,13,002
430, 06130028,SMAN UNGGUL ACEH TIMUR,10110367,N,88,72.86,57.64,46.31,57.86,68.75,61.4,59.61,06,13,002
431, 06130029,SMA NEGERI 1 PANTEE BIDARI,10101909,N,44,49.95,34.77,27.73,35,-,36.51,37.24,06,13,002
432, 06130030,MAS NURUL FATA,10113718,S,34,34.41,32,29.63,-,-,35.74,32.95,06,13,003
433, 06130031,SMAN 1 IDI TUNONG,10111344,N,48,46.17,35.96,29.06,-,-,37.55,37.19,06,13,003
434, 06130032,SMAN 1 BIREM BAYEUN,10112863,N,21,50.48,35.81,27.62,29.75,-,42.05,37.53,06,13,003
435, 06130033,SMA SWASTA DARUSSAADAH,10112901,S,15,42.27,32,29.83,26.67,31.67,33.61,33.99,06,13,003
436, 06130034,SMA NEGERI 1 DARUL IHSAN,10113366,N,30,46.6,35.87,26.25,-,-,37.83,36.64,06,13,003
437, 06130035,SMAS PLUS AMAL,10113409,S,32,48.81,34.13,28.13,-,-,39.84,37.73,06,13,003
438, 06130036,SMAN 2 IDI,10113651,N,27,35.56,34.59,29.63,-,-,35.83,33.91,06,13,003
439, 06130037,SMAN 1 DARUL FALAH,60726151,N,27,39.56,35.78,29.63,-,-,36.2,35.29,06,13,003
440, 06130038,SMA NEGERI 2 RANTAU SELAMAT,10113602,N,33,45.7,35.03,29.62,-,-,34.77,36.28,06,13,003
441, 06130039,SMAN 1 BANDA ALAM,60726233,N,50,44.68,37.28,29.5,-,37.5,38.35,37.44,06,13,003
442, 06130040,MAS NURUSSAADAH,69788047,S,25,38.4,32.8,27.4,-,-,37.2,33.95,06,13,004
443, 06130041,SMA N 2 MADAT,69833370,N,43,43.63,33.77,27.09,32.5,-,38.99,35.83,06,13,004
444, 06130042,SMA NEGERI 2 PANTE BIDARI,69939616,N,20,35.6,33.2,28.63,-,-,32.63,32.52,06,13,004
445, 06130043,MAN INSAN CENDEKIA ACEH TIMUR,69956310,N,59,73.19,59.53,40.59,43.13,62.14,57.44,57.1,06,13,004
446, 06130044,MAS PEUDAWA,69963518,S,12,27.67,33,28.96,-,-,35.63,31.31,06,13,004
447, 06130045,SMA NEGERI 2 BIREM BAYEUN,69896121,N,53,47.02,34.11,27.92,33.86,30,35.85,36.1,06,13,004
448, 06130046,SMA NEGERI 3 BIREM BAYEUN,69952591,N,19,52.32,37.58,33.03,38.75,-,38.53,40.37,06,13,004
449, 06130047,SMA NEGERI TITI BARO,69946252,N,29,46.76,36.97,29.83,37,-,39.58,38.17,06,13,004
450, 06130048,MA MERDEKA,69963519,S,13,50.77,42.15,26.73,-,-,38.65,39.58,06,13,004
451, 06130049,MA DARUL ISTIQAMAH,69977140,S,9,46.22,31.33,23.33,-,-,34.72,33.91,06,13,004
452, 06140001,SMA NEGERI 1 KEJURUAN MUDA,10104273,N,226,71,50.73,37.46,41.1,50.1,50.03,52.06,06,14,000
453, 06140002,SMA NEGERI 2 KEJURUAN MUDA,10104269,N,165,58.18,40.64,29.83,42.5,42.5,44.42,43.23,06,14,000
454, 06140003,SMA NEGERI 1 KARANG BARU,10104274,N,119,67.53,43.39,32.42,40,43.54,45.67,47.08,06,14,000
455, 06140004,SMA NEGERI 1 SERUWAY,10104271,N,124,57.39,38.27,30.5,29.58,25,42.88,42.07,06,14,000
456, 06140005,SMA NEGERI 1 BENDAHARA,10104275,N,81,59.88,36.89,30.99,35,36.88,43.4,42.37,06,14,000
457, 06140006,SMA NEGERI 1 MANYAK PAYED,10104272,N,120,55.25,39.72,29.56,-,32.72,42.73,41.11,06,14,000
458, 06140007,SMA NEGERI 1 TAMIANG HULU,10104270,N,118,57.08,39.36,31.27,-,37.14,43.24,42.65,06,14,000
459, 06140008,SMA NEGERI 2 TAMIANG HULU,10108044,N,49,57.84,36.2,28.67,-,36.25,40.56,40.73,06,14,000
460, 06140009,SMA NEGERI 3 KEJURUAN MUDA,10107154,N,76,61.58,39.58,30.72,15,38,42.36,43.4,06,14,000
461, 06140010,SMA SWASTA AL-WASHLIYAH KUALASIMPANG,10104295,S,23,46.09,35.3,30.65,30.31,-,38.33,36.9,06,14,001
462, 06140011,SMA NEGERI 2 PATRA NUSA MANYAK PAYED,10104315,N,96,68.9,50.48,35.68,39.67,43.15,58.57,50.82,06,14,001
463, 06140012,SMA NEGERI 5 KEJURUAN MUDA,10107156,N,44,58.23,36.91,28.75,30,30,39.46,40.73,06,14,001
464, 06140013,SMA SWASTA SYAKIRAH,10107157,S,19,44.63,33.16,27.76,-,-,38.03,35.9,06,14,001
465, 06140014,MAN 2 ACEH TAMIANG,10113675,N,49,52.49,35.8,31.38,37.5,-,41.09,40.14,06,14,001
466, 06140016,MA SWASTA BABUSSALAM BABO,10113671,S,19,51.16,37.68,34.74,-,-,40.53,41.03,06,14,001
467, 06140017,MAN 1 ACEH TAMIANG,10113678,N,38,54.89,37.16,29.61,-,-,40,40.42,06,14,001
468, 06140018,MA SWASTA YASPENDI SUNGAI IYU,10113674,S,41,49.12,36.54,29.76,34.38,33.75,36.19,37.64,06,14,001
469, 06140019,MA SWASTA HARAPAN MUTYARA,10113681,S,19,42.42,34.53,26.97,-,-,34.08,34.5,06,14,001
470, 06140020,MA SWASTA NURUL IMAN,10113677,S,11,45.64,30.55,29.32,-,-,35.45,35.24,06,14,002
471, 06140021,MA SWASTA TAMIANG HULU,10113682,S,21,51.14,36.29,28.1,-,-,41.79,39.33,06,14,002
472, 06140023,SMA NEGERI 4 KEJURUAN MUDA,10108046,N,144,61.32,38.46,29.98,34.35,35.57,41.29,41.96,06,14,002
473, 06140025,SMA SWASTA AL HIDAYAH,10110796,S,22,63.36,41.91,31.25,-,-,42.84,44.84,06,14,002
474, 06140026,MA SWASTA BABUL HUDA,10113679,S,57,52.81,35.96,28.2,-,-,37.59,38.64,06,14,002
475, 06140027,SMA NEGERI 2 PERCONTOHAN KARANG BARU,10108225,N,49,78.24,56.53,41.07,-,51.46,49.1,56.53,06,14,002
476, 06140028,SMA NEGERI 2 BENDAHARA,10107152,N,21,64.19,38.76,27.02,-,35.71,40.71,41.84,06,14,002
477, 06140029,SMA SWASTA DARUL MUKHLISIN,10108271,S,30,64.2,40,31,36.25,-,42.68,44.37,06,14,002
478, 06140032,SMA NEGERI 2 SERUWAY,10112849,N,37,53.3,38,27.97,-,-,41.15,40.11,06,14,003
479, 06140033,MAS AL IKHLAS TANAH TERBAN,69881400,S,31,48.32,33.94,26.85,-,-,38.06,36.8,06,14,003
480, 06140034,SMA ISLAM SWASTA MIFTAHUL ILMI,69899606,S,2,67,47,26.25,-,-,47.5,46.94,06,14,003
481, 06140035,SMA SWASTA MANARUL ISLAM,69888594,S,15,59.6,38.93,29.83,-,-,38,41.59,06,14,003
482, 06140036,MA SWASTA AL-FAJR,69941574,S,14,49.57,32.71,29.64,-,-,33.75,36.42,06,14,003
483, 06140037,SMA NEGERI 1 TENGGULUN,69948194,N,45,53.11,36.36,29.17,-,-,38.22,39.22,06,14,003
484, 06140038,SMA NEGERI 3 KARANG BARU,69948028,N,22,44.91,34.55,27.16,-,-,37.16,35.95,06,14,003
485, 06140039,SMA NEGERI 1 RANTAU,69948029,N,56,52.46,37.5,30.09,25,40.5,40.46,39.99,06,14,003
486, 06140040,SMA NEGERI 1 SEKERAK,69948027,N,26,45.31,36.92,26.44,40,-,36.7,36.38,06,14,004
487, 06140041,SMA NEGERI 3 MANYAK PAYED,69948100,N,21,48.1,35.05,25.48,35,-,39.22,36.71,06,14,004
488, 06140043,MA AL-FUAD,69977145,S,23,65.65,45.65,30.87,-,-,39.57,45.44,06,14,004
489, 06150001,SMAN 1 SINGKIL,10104039,N,77,52.81,39.82,31.75,38.33,-,44.22,42.09,06,15,000
490, 06150002,SMA NEGERI 1 SINGKIL UTARA,10104038,N,66,59,45.91,33.6,47.5,-,46.08,46.15,06,15,000
491, 06150003,SMAN. 1 PULAU BANYAK,10104042,N,20,60,37.3,31.25,37.5,60,47.88,43.48,06,15,000
492, 06150004,SMAN 1 GUNUNG MERIAH,10104043,N,124,68.03,44.29,30.89,43.25,35.25,45.88,46.79,06,15,000
493, 06150005,SMAN 1 SIMPANG KANAN,10104051,N,75,54.13,36.43,30.93,32.08,50,41.36,40.56,06,15,000
494, 06150006,SMAN 1 SINGKOHOR,10104048,N,42,66.33,43.57,32.2,33.33,43.33,46.82,46.69,06,15,000
495, 06150007,MAN ACEH SINGKIL,10113669,N,53,58.94,40.15,30.14,31,-,41.15,42.36,06,15,000
496, 06150008,MA MUHAMMADIYAH,10113665,S,12,63.83,37.67,29.17,35,-,46.11,43.5,06,15,000
497, 06150009,MA DARUL MUTAALIMIN,10113666,S,62,54,35.35,29.8,-,-,37.46,39.16,06,15,000
498, 06150010,SMAN 1 SURO,10104049,N,54,52.78,36,29.44,36.67,37.5,37.5,38.9,06,15,001
499, 06150011,MAS DARUL HASANAH,10113670,S,44,44.55,35.14,28.92,-,-,36.76,36.34,06,15,001
500, 06150013,SMAN 1 DANAU PARIS,10104046,N,44,51.95,34.14,27.95,35,39.64,38.38,38.1,06,15,001
501, 06150014,SMAN 2 GUNUNG MERIAH,10108201,N,34,62.71,39.76,33.38,45,37.5,46.76,45.51,06,15,001
502, 06150016,SMA S MUHAMMADIYAH GUNUNG MERIAH,10108199,S,25,62.8,40.8,30.7,34.17,-,43.18,44.1,06,15,001
503, 06150018,SMA NEGERI 1 PULAU BANYAK BARAT,69786208,N,11,55.27,42.55,31.36,-,60,39,42.53,06,15,001
504, 06150019,SMAS SAFINATUSSALAMAH,69762597,S,34,53.06,36.06,29.49,-,-,39.34,39.49,06,15,001
505, 06150020,SMA PERSIAPAN NEGERI 3 GUNUNG MERIAH,69947047,N,27,64.15,40.22,33.24,-,-,45.56,45.79,06,15,002
506, 06160001,SMA NEGERI 1 JAYA,10107925,N,54,51.52,36.26,29.63,-,31.67,40.1,39.26,06,16,000
507, 06160002,SMA NEGERI 1 SAMPOINIET,10110488,N,14,57.71,35.71,33.93,-,-,49.11,44.12,06,16,000
508, 06160003,SMA NEGERI 1 CALANG,10105043,N,50,60.48,42.28,31.6,33.75,39.38,40.63,43.63,06,16,000
509, 06160004,SMA NEGERI 1 TEUNOM,10105042,N,50,62.64,49.68,35.05,31.25,46.25,46.31,48.27,06,16,000
510, 06160005,MAN ACEH JAYA,10114266,N,39,55.59,56.15,34.36,-,-,43.08,47.3,06,16,000
511, 06160006,SMA NEGERI 1 PANGA,10105059,N,47,59.23,45.36,38.4,42.5,54.69,54.93,49.34,06,16,000
512, 06160007,MA SWASTA LAMNO,10114262,S,49,47.27,39.1,30.87,-,80.5,42.12,41.8,06,16,000
513, 06160008,SMA NEGERI 2 SAMPOINIET,10110489,N,10,54.4,41.4,29.75,-,-,40.25,41.45,06,16,000
514, 06160009,MA SWASTA CALANG,10114263,S,12,46.33,33.33,29.38,-,-,36.67,36.43,06,16,000
515, 06160010,MA SWASTA PATEK,10114265,S,4,35,39,24.38,-,-,41.88,35.07,06,16,001
516, 06160011,MA SWASTA PANGA,10114264,S,5,40.4,43.2,22.5,-,-,45.5,37.9,06,16,001
517, 06160012,SMA NEGERI 1 SETIA BAKTI,10110732,N,14,52.29,35.57,32.86,-,-,37.14,39.47,06,16,001
518, 06160013,SMA SWASTA DARUL ABRAR,10110740,S,50,62.04,38.92,30.05,-,-,41.95,43.24,06,16,001
519, 06160014,SMA NEGERI 1 INDRA JAYA,10113619,N,23,49.39,39.13,30.33,37.5,30,45.48,40.83,06,16,001
520, 06160015,SMA NEGERI 1 DARUL HIKMAH,69773568,N,15,54.53,36.93,28,-,-,37.83,39.33,06,16,001
521, 06160016,SMA SWASTA NURUL HUDA ALAZIZIYYAH,69773552,S,23,49.83,46.7,25.76,52.5,82.5,42.25,41.8,06,16,001
522, 06160017,SMA NEGERI 1 KRUENG SABEE,10113618,N,26,55.46,37.85,28.17,-,-,45.87,41.84,06,16,001
523, 06160024,SMA SWASTA AL-ANSHAR,69934939,S,15,48.4,40.4,33,-,-,36.67,39.62,06,16,002
524, 06160025,SMA NEGERI KEULUANG,69946581,N,21,52,36.86,29.88,-,70.63,47.88,43.82,06,16,002
525, 06170001,SMA NEGERI 1 MEULABOH,10102505,N,99,70.44,53.07,33.38,34.77,43.33,46.06,50.33,06,17,000
526, 06170002,SMA NEGERI 2 MEULABOH,10110562,N,134,61.72,41.87,31.34,34.25,36.5,44.04,44.28,06,17,000
527, 06170003,SMA NEGERI 3 MEULABOH,10102529,N,57,50.95,37.12,27.85,30.83,30,40.05,38.62,06,17,000
528, 06170004,SMA NEGERI 1 MEUREUBO,10110609,N,46,50.87,36.78,28.75,31.67,27.5,39.47,38.4,06,17,000
529, 06170005,SMA NEGERI 4 WIRA BANGSA,10110274,N,75,67.6,49.04,34.6,40.5,46.43,52.05,50.05,06,17,000
530, 06170006,SMA NEGERI 1 KAWAY XVI,10102502,N,44,48.09,37.82,28.64,34.72,28.75,40.4,37.79,06,17,000
531, 06170007,SMA NEGERI 2 KAWAY XVI,10110605,N,20,51.2,32.7,29.63,-,-,38.75,38.07,06,17,000
532, 06170008,SMA NEGERI 1 SAMATIGA,10102506,N,15,51.2,35.33,29.33,-,-,37.17,38.26,06,17,000
533, 06170009,SMA NEGERI 1 BUBON,10110564,N,49,47.63,34.82,28.37,40,53.75,40.28,37.91,06,17,000
534, 06170010,SMA NEGERI 1 WOYLA,10102509,N,64,51.91,35.94,29.92,34.06,37.37,40,39.06,06,17,001
535, 06170011,SMA MUHAMMADIYAH 6 MEULABOH,10102510,S,15,46.67,33.87,28,30.63,22.5,46.25,35.18,06,17,001
536, 06170012,MAN 1 ACEH BARAT,10114232,N,233,67.61,50.17,34.39,40.96,54.06,52.83,51.11,06,17,001
537, 06170013,MAS DARUL HIKMAH,10114235,S,46,49.04,33.78,27.34,-,-,36.3,36.62,06,17,001
538, 06170016,MAN 2 ACEH BARAT,10114237,N,42,64.95,42.19,34.4,-,-,47.32,47.22,06,17,001
539, 06170017,MA SWASTA WOYLA,10114238,S,16,37.63,32.63,28.28,31.67,37.5,36.79,33.66,06,17,001
540, 06170018,SMA NEGERI 1 ARONGAN LAMBALEK,10110635,N,54,49.33,36.41,27.82,33.75,32.5,34.52,36.91,06,17,001
541, 06170019,SMA NEGERI 1 WOYLA BARAT,10108103,N,49,52.86,37.02,28.83,63.2,35.71,38.25,42.24,06,17,001
542, 06170020,SMA NEGERI 1 SUNGAI MAS,10102514,N,16,39.63,37.5,34.22,-,-,54.53,41.47,06,17,002
543, 06170021,SMAN 1 PANTE CEUREUMEN,10110262,N,21,46.86,34.19,28.57,36.88,-,39.23,36.99,06,17,002
544, 06170022,SMA NEGERI 2 MEUREUBO,10110255,N,11,42.18,34.18,28.64,-,30,35.83,34.95,06,17,002
545, 06170024,MAN 3 ACEH BARAT,10114231,N,16,41,34.25,28.28,-,-,42.34,36.47,06,17,002
546, 06170025,SMAS BINA GENERASI BANGSA,10110683,S,13,42.92,33.85,27.69,-,-,35,34.87,06,17,002
547, 06170026,SMA NEGERI 1 PANTON REU,10111595,N,25,47.04,36.08,27.5,-,-,40,37.66,06,17,002
548, 06170027,SMA SWASTA ISLAM SERAMBI MEKKAH,10102516,S,49,48.94,35.88,28.42,-,30.83,37.93,37.69,06,17,002
549, 06170028,MAS MEUREUBO,10114236,S,19,38,32.74,28.95,-,-,33.55,33.31,06,17,002
550, 06170029,SMAS DARUL AITAMI,69786603,S,40,52.7,38,30.06,33.93,33.44,32.78,38.52,06,17,002
551, 06180001,SMA NEGERI 1 BEUTONG,10104680,N,95,45.05,35.06,29.89,-,-,37.23,36.62,06,18,000
552, 06180002,SMA NEGERI 2 SEUNAGAN,10104701,N,40,46.15,35.15,28.38,-,-,35,36.17,06,18,000
553, 06180003,SMA NEGERI 1 SEUNAGAN,10107926,N,164,62.82,40.45,30.69,33.13,35.85,44.06,43.7,06,18,000
554, 06180005,SMA NEGERI 1 KUALA,10107964,N,50,46.32,36.48,27.95,-,-,37.95,37.18,06,18,000
555, 06180006,SMA NEGERI 2 KUALA,10108059,N,78,51.77,38.79,29.68,35.77,60,40.67,40.83,06,18,000
556, 06180007,SMA NEGERI 3 KUALA,10107963,N,45,53.87,37.02,29.72,45,-,41.25,40.49,06,18,000
557, 06180008,SMA NEGERI 1 DARUL MAKMUR,10108058,N,66,53.15,36.21,32.69,37.86,-,42.54,41.03,06,18,000
558, 06180009,SMA NEGERI 1 SUKA MAKMUE,10113240,N,28,53.21,39.07,30.18,30,36.67,37.81,39.97,06,18,000
559, 06180010,MAN NAGAN RAYA,10113798,N,78,56.36,49.85,35.58,40.91,51.67,47.66,47.2,06,18,001
560, 06180011,SMA NEGERI 2 DARUL MAKMUR,10108057,N,55,51.2,35.49,29.86,30.56,36.67,39.7,37.9,06,18,001
561, 06180012,MAS KUALA,10113797,S,14,41.71,35.57,30.54,-,-,37.86,36.42,06,18,001
562, 06180013,SMA NEGERI 2 BEUTONG,10107965,N,21,39.52,34.67,30.95,-,-,37.26,35.6,06,18,001
563, 06180015,SMA NEGERI 3 DARUL MAKMUR,10110295,N,34,40.53,35.06,28.46,35,43.75,38,35.55,06,18,001
564, 06180016,SMA NEGERI 4 KUALA,10110338,N,22,48.64,35.36,30.91,-,33.75,40.16,38.33,06,18,001
565, 06180017,SMA NEGERI BUNGA BANGSA,10110632,N,57,61.19,42.04,31.54,38.33,38.21,43.25,44.13,06,18,001
566, 06180018,SMA NEGERI 3 SEUNAGAN,10113239,N,54,46.07,36.56,28.1,47.5,35,37.4,37.05,06,18,001
567, 06180019,SMA NEGERI 5 DARUL MAKMUR,10113242,N,21,48.86,33.81,29.4,17.5,37.5,40,37.6,06,18,001
568, 06180020,SMA NEGERI 1 TADU RAYA,10113241,N,25,46.88,35.44,28.4,-,31.25,38.55,36.88,06,18,002
569, 06180021,SMA NEGERI 6 DARUL MAKMUR,10113243,N,40,47.7,36.3,29.38,35,-,38.16,37.85,06,18,002
570, 06190001,SMA NEGERI 1 SINABANG,10103326,N,107,61.18,45.16,35.49,38.43,50.28,51.65,47.51,06,19,000
571, 06190002,SMA NEGERI 2 SINABANG,10110879,N,48,51.25,38.33,45.52,43.75,66.67,41.4,44.57,06,19,000
572, 06190003,SMA NEGERI 1 TEUPAH TENGAH,10110880,N,18,46.33,35.67,25.14,-,-,39.03,36.54,06,19,000
573, 06190004,MAN SIMEULUE,10113818,N,16,52.25,37.13,30.31,-,-,38.91,39.65,06,19,000
574, 06190005,MA  MUHAMMADIYAH SINABANG,10113820,S,21,54.48,42.86,31.19,-,-,42.98,42.88,06,19,000
575, 06190007,SMA NEGERI 1 SIMEULUE TENGAH,10103325,N,58,53.28,51.31,28.15,40,40.94,45.46,44.37,06,19,000
576, 06190008,SMA NEGERI 1 SIMEULUE CUT,10110904,N,20,51,41.6,31,-,-,37.5,40.28,06,19,000
577, 06190010,SMA NEGERI 1 SIMEULUE BARAT,10103352,N,33,51.52,36.73,28.48,31.88,37.78,39.38,38.69,06,19,001
578, 06190011,SMA NEGERI 2 SIMEULUE BARAT,10110903,N,38,48.16,41.58,33.16,34.5,37.5,42.33,40.96,06,19,001
579, 06190012,SMA NEGERI 3 SIMEULUE BARAT,10110901,N,21,47.52,45.9,32.14,36,37.5,39.77,40.98,06,19,001
580, 06190013,SMA NEGERI 1 TEUPAH SELATAN,10111681,N,41,51.27,37.41,28.6,34,35.63,41.2,39.05,06,19,001
581, 06190014,MA  SWASTA ULUMUDDIN,10113821,S,7,42.29,42.29,24.64,-,-,37.5,36.68,06,19,001
582, 06190015,SMA NEGERI 1 TEUPAH BARAT,10111680,N,44,53.18,36.77,30.34,40,40,38.57,39.74,06,19,001
583, 06190016,SMA NEGERI 1 SALANG,10110895,N,23,52.26,35.74,30,35.63,43.75,41.03,39.58,06,19,001
584, 06190017,SMA NEGERI 2 SALANG,10110896,N,24,47.17,35.58,31.67,32.75,38.33,34.77,37.2,06,19,001
585, 06190018,SMA NEGERI 1 TELUK DALAM,10111679,N,18,47.11,33.11,31.39,45.83,33.33,39.38,37.77,06,19,001
586, 06190019,SMA NEGERI 1 ALAFAN,10110894,N,20,44.6,42,25.63,-,-,41.13,38.34,06,19,001
587, 06190021,SMA NEGERI 3 TEUPAH SELATAN,10113403,N,27,63.11,37.41,30.19,-,-,42.31,43.26,06,19,002
588, 06190024,SMA NEGERI 2 TEUPAH BARAT,10113064,N,25,49.28,34.48,31,37.5,-,45.11,39.82,06,19,002
589, 06190025,SMA NEGERI 2 ALAFAN,60726437,N,20,42.4,35.9,28.88,-,36.25,40.36,36.58,06,19,002
590, 06190026,SMA NEGERI 2 TELUK DALAM,60726439,N,21,49.81,34.67,29.88,-,-,39.17,38.38,06,19,002
591, 06190029,SMA NEGERI 2 TEUPAH SELATAN,69775748,N,17,47.18,37.65,28.24,-,-,38.68,37.94,06,19,002
592, 06190031,SMA NEGERI 3 SIMEULUE TENGAH,69775747,N,28,50.93,36.36,28.3,-,30,40.96,38.94,06,19,003
593, 06190032,SMA NEGERI 5 SIMEULUE BARAT,69949037,N,26,38,46.38,31.44,31,32,28.28,36.34,06,19,003
594, 06200001,SMA NEGERI 2 ACEH BARAT DAYA,10104862,N,144,59.42,39.25,31.22,27.14,37.98,41.31,42.51,06,20,000
595, 06200002,SMA NEGERI 5 ACEH BARAT DAYA,10104847,N,61,46.92,36.3,29.75,32.5,30.5,37.73,37.49,06,20,000
596, 06200003,SMA NEGERI 1 ACEH BARAT DAYA,10104864,N,131,57.57,37.4,30.8,-,36,40.04,41.42,06,20,000
597, 06200004,SMA NEGERI 3 ACEH BARAT DAYA,10104848,N,78,53.36,36.41,27.88,-,32.27,38.28,38.78,06,20,000
598, 06200005,SMA NEGERI 4 ACEH BARAT DAYA,10104863,N,57,44.81,35.19,30,31.25,37.5,37.14,36.75,06,20,000
599, 06200006,MAN ACEH BARAT DAYA,10114239,N,108,65.48,39.78,32.41,38,37.34,43.48,45,06,20,000
600, 06200007,MAS MANGGENG,10114241,S,22,46.82,36.91,26.93,35,33.57,36.25,36.39,06,20,000
601, 06200008,MA SWASTA KUALA BATEE,10114240,S,19,45.37,37.68,28.42,-,36.04,43.57,37.58,06,20,000
602, 06200009,SMA NEGERI 7 ACEH BARAT DAYA,10104878,N,75,53.76,36.77,29,25.63,35.94,38.57,39.29,06,20,000
603, 06200010,SMA NEGERI 6 ACEH BARAT DAYA,10104880,N,73,52.6,38.85,29.93,30,31.88,38.73,39.82,06,20,001
604, 06200011,SMA NEGERI UNGGUL HARAPAN PERSADA,10110530,N,84,67.67,47.02,37.65,45,62.5,50.37,50.85,06,20,001
