No,Kode,Kabupaten,JumlahSekolah,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,Tahun,KdProv,Provinsi
84.0, 0511,KABUPATEN SIDOARJO,14,3190,79.94,66.75,54.4,56.92,68.05,68.27,66.44,2017,5,JAWA TIMUR
85.0, 0512,KABUPATEN MOJOKERTO,13,2371,76.92,57.01,47.7,53.75,60.07,60.84,60.31,2017,5,JAWA TIMUR
86.0, 0513,KABUPATEN JOMBANG,22,2465,78.4,56.26,45.5,51.0,59.18,57.55,59.05,2017,5,JAWA TIMUR
87.0, 0514,KABUPATEN BOJONEGORO,25,2355,75.12,49.6,41.1,49.03,60.53,55.15,55.34,2017,5,JAWA TIMUR
88.0, 0515,KABUPATEN TUBAN,22,2053,74.79,51.02,42.48,48.41,54.47,55.28,55.69,2017,5,JAWA TIMUR
89.0, 0516,KABUPATEN LAMONGAN,15,2394,73.75,51.79,40.93,47.94,55.93,57.62,55.57,2017,5,JAWA TIMUR
90.0, 0517,KABUPATEN MADIUN,14,1430,75.97,52.87,43.67,49.49,58.0,56.22,56.83,2017,5,JAWA TIMUR
91.0, 0518,KABUPATEN NGAWI,14,1668,77.06,52.11,41.79,45.81,52.54,57.52,56.39,2017,5,JAWA TIMUR
92.0, 0519,KABUPATEN MAGETAN,13,1835,75.36,54.6,41.8,46.99,60.39,57.65,57.03,2017,5,JAWA TIMUR
93.0, 0520,KABUPATEN PONOROGO,18,1767,77.14,55.6,43.4,50.49,58.38,59.9,58.63,2017,5,JAWA TIMUR
94.0, 0521,KABUPATEN PACITAN,9,765,75.56,51.96,39.47,48.44,58.97,52.54,54.79,2017,5,JAWA TIMUR
95.0, 0522,KABUPATEN KEDIRI,19,2285,77.0,49.66,40.46,47.57,50.76,53.47,54.68,2017,5,JAWA TIMUR
96.0, 0523,KABUPATEN NGANJUK,17,2435,75.39,49.88,41.78,48.66,57.55,55.59,55.38,2017,5,JAWA TIMUR
97.0, 0524,KABUPATEN BLITAR,10,1539,78.33,55.09,42.2,50.53,58.89,59.38,58.35,2017,5,JAWA TIMUR
98.0, 0525,KABUPATEN TULUNGAGUNG,14,2400,78.42,59.2,47.99,51.91,65.91,63.25,61.97,2017,5,JAWA TIMUR
99.0, 0526,KABUPATEN TRENGGALEK,14,1487,76.64,55.38,41.97,47.88,61.72,60.75,58.36,2017,5,JAWA TIMUR
100.0, 0527,KABUPATEN MALANG,16,1951,80.05,59.98,48.51,52.0,62.63,60.2,61.89,2017,5,JAWA TIMUR
101.0, 0528,KABUPATEN PASURUAN,10,1419,76.59,57.22,48.23,49.53,59.4,58.52,59.76,2017,5,JAWA TIMUR
